Diameter: 21
Node 715: Maximum Distance - 19, Nodes at Max Distance: 1453 1480 1638
Node 716: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 717: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 718: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 719: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 720: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 721: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 722: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 723: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 724: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 725: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 726: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 727: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 728: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 729: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 730: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 731: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 732: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 733: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 734: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 735: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 736: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 737: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 738: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 739: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 740: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 741: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 742: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 743: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 744: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 745: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 746: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 747: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 748: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 749: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 750: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 751: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 752: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 753: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 754: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 755: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 756: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 757: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 758: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 759: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 760: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 761: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 762: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 763: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 764: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 765: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 766: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 767: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 768: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 769: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 770: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 771: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 772: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 773: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 774: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 775: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 776: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 777: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 778: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 779: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 780: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 781: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 782: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 783: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 784: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 785: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 786: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 787: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 788: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 789: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 790: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 791: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 792: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 793: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 794: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 795: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 796: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 797: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 798: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 799: Maximum Distance - 19, Nodes at Max Distance: 1453 1480 1638
Node 800: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 801: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 802: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 803: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 804: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 805: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 806: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 807: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 808: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 809: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 810: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 811: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 812: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 813: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 814: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 815: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 816: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 817: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 818: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 819: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 820: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 821: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 822: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 823: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 824: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 825: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 826: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 827: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 828: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 829: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 830: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 831: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 832: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 833: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 834: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 835: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 836: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 837: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 838: Maximum Distance - 12, Nodes at Max Distance: 599 1118 1226 1873
Node 839: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 840: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 841: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 842: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 843: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 844: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 845: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 846: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 847: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 848: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 849: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 850: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 851: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 852: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 853: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 854: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 855: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 856: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 857: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 858: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 859: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 860: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 861: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 862: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 863: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 864: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 865: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 866: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 867: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 868: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 869: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 870: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 871: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 872: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 873: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 874: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 875: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 876: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 877: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 878: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 879: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 880: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 881: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 882: Maximum Distance - 12, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 883: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 884: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 885: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 886: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 887: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 888: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 889: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 890: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 891: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 892: Maximum Distance - 12, Nodes at Max Distance: 599 1118 1226 1873
Node 893: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 894: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 895: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 896: Maximum Distance - 20, Nodes at Max Distance: 599 1118 1226 1873
Node 897: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 898: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 899: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 900: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 901: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 902: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 903: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 904: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 905: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 906: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 907: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 908: Maximum Distance - 20, Nodes at Max Distance: 599 1118 1226 1873
Node 909: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 910: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 911: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 912: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 913: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 914: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 915: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 916: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 917: Maximum Distance - 12, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 918: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 919: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 920: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 921: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 922: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 923: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 924: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 925: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 926: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 927: Maximum Distance - 19, Nodes at Max Distance: 1453 1480 1638
Node 928: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 929: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 930: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 931: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 932: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 933: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 934: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 935: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 936: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 937: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 938: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 939: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 940: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 941: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 942: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 943: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 944: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 945: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 946: Maximum Distance - 12, Nodes at Max Distance: 599 1118 1226 1873
Node 947: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 948: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 949: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 950: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 951: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 952: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 953: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 954: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 955: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 956: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 957: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 958: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 959: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 960: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 961: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 962: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 963: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 964: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 965: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 966: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 967: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 968: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 969: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 970: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 971: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 972: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 973: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 974: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 975: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 976: Maximum Distance - 12, Nodes at Max Distance: 1453 1480 1638
Node 977: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 978: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638
Node 979: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 980: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 981: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 982: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 983: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 984: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 985: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 986: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 987: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 988: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 989: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 990: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 991: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 992: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 993: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 994: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 995: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 996: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 997: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 998: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 999: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1000: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1001: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1002: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1003: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1004: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1005: Maximum Distance - 19, Nodes at Max Distance: 1453 1480 1638
Node 1006: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1007: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1008: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1009: Maximum Distance - 12, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1010: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1011: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1012: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1013: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1014: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1015: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1016: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1017: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1018: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1019: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1020: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1021: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1022: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1023: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1024: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1025: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1026: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1027: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1028: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1029: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1030: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1031: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1032: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1033: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1034: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1035: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1036: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1037: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1038: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1039: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1040: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1041: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1042: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1043: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1044: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638
Node 1045: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1046: Maximum Distance - 13, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1047: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1048: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1049: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
Node 1050: Maximum Distance - 14, Nodes at Max Distance: 1453 1480 1638
Node 1051: Maximum Distance - 15, Nodes at Max Distance: 599 1118 1226 1873
Node 1052: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1053: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1054: Maximum Distance - 14, Nodes at Max Distance: 599 1118 1226 1873
Node 1055: Maximum Distance - 18, Nodes at Max Distance: 1453 1480 1638
Node 1056: Maximum Distance - 12, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1057: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1058: Maximum Distance - 13, Nodes at Max Distance: 599 1118 1226 1873
Node 1059: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1060: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1061: Maximum Distance - 17, Nodes at Max Distance: 599 1118 1226 1873
Node 1062: Maximum Distance - 18, Nodes at Max Distance: 599 1118 1226 1873
Node 1063: Maximum Distance - 15, Nodes at Max Distance: 1453 1480 1638 599 1118 1226 1873
Node 1064: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1065: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 1066: Maximum Distance - 19, Nodes at Max Distance: 599 1118 1226 1873
Node 1067: Maximum Distance - 16, Nodes at Max Distance: 599 1118 1226 1873
Node 1068: Maximum Distance - 17, Nodes at Max Distance: 1453 1480 1638
Node 1069: Maximum Distance - 16, Nodes at Max Distance: 1453 1480 1638
